JobID,user,submitTime,startTime
755262,uozuguze,Sat Apr 20 13:28:02 CDT 2019,Sat Apr 20 14:08:14 CDT 2019
755263,uozuguze,Sat Apr 20 13:28:02 CDT 2019,Sat Apr 20 15:01:49 CDT 2019
755264,uozuguze,Sat Apr 20 13:28:02 CDT 2019,Sat Apr 20 15:01:50 CDT 2019
755265,uozuguze,Sat Apr 20 13:28:02 CDT 2019,Sat Apr 20 15:06:12 CDT 2019
755266,janfisch,Sat Apr 20 13:28:29 CDT 2019,Sat Apr 20 13:39:42 CDT 2019
755267,janfisch,Sat Apr 20 14:14:08 CDT 2019,Sat Apr 20 14:40:25 CDT 2019
755268,obazgir,Sat Apr 20 14:20:12 CDT 2019,Sat Apr 20 14:40:24 CDT 2019
755269,msanati,Sat Apr 20 14:39:07 CDT 2019,Sat Apr 20 14:40:25 CDT 2019
755270,msanati,Sat Apr 20 14:39:55 CDT 2019,Sat Apr 20 15:08:12 CDT 2019
755271,msanati,Sat Apr 20 14:40:48 CDT 2019,Sat Apr 20 15:28:01 CDT 2019
755272,msanati,Sat Apr 20 14:41:15 CDT 2019,Sat Apr 20 15:28:02 CDT 2019
755273,msanati,Sat Apr 20 14:42:17 CDT 2019,Sat Apr 20 17:27:15 CDT 2019
755274,msanati,Sat Apr 20 15:33:33 CDT 2019,Sat Apr 20 17:47:31 CDT 2019
755276,akitazum,Sat Apr 20 16:57:53 CDT 2019,Sat Apr 20 16:57:53 CDT 2019
755278,stepcouc,Sat Apr 20 17:36:00 CDT 2019,Sat Apr 20 17:36:00 CDT 2019
755283,rmanser,Sat Apr 20 17:43:45 CDT 2019,Sat Apr 20 17:47:31 CDT 2019
755284,rmanser,Sat Apr 20 17:43:48 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755286,akitazum,Sat Apr 20 18:42:28 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755287,akitazum,Sat Apr 20 18:42:28 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755288,akitazum,Sat Apr 20 18:42:28 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755289,akitazum,Sat Apr 20 18:42:28 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755290,akitazum,Sat Apr 20 18:42:28 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755291,akitazum,Sat Apr 20 18:42:28 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755292,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755293,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755294,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755295,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755296,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755297,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755298,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:07 CDT 2019
755299,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:07 CDT 2019
755300,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:02:07 CDT 2019
755301,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:02:07 CDT 2019
755302,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:02:07 CDT 2019
755303,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:02:07 CDT 2019
754280,sabaty,Thu Apr 18 09:33:01 CDT 2019,Thu Apr 18 09:40:38 CDT 2019
755305,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:02:07 CDT 2019
755306,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:05:18 CDT 2019
755307,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:05:19 CDT 2019
755308,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:35:04 CDT 2019
755309,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019
755310,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019
755311,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019
755312,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019
755304,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:02:07 CDT 2019
755314,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019
755315,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019
755316,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019
755317,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:49 CDT 2019
755318,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:36:49 CDT 2019
755319,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:50 CDT 2019
755320,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:50 CDT 2019
755321,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:50 CDT 2019
755322,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:50 CDT 2019
755323,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:50 CDT 2019
755324,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:51 CDT 2019
755325,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:51 CDT 2019
755326,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 20:00:26 CDT 2019
755327,akitazum,Sat Apr 20 18:42:33 CDT 2019,Sat Apr 20 20:00:26 CDT 2019
755328,akitazum,Sat Apr 20 18:42:33 CDT 2019,Sat Apr 20 20:00:26 CDT 2019
755329,akitazum,Sat Apr 20 18:42:33 CDT 2019,Sat Apr 20 20:05:49 CDT 2019
755330,akitazum,Sat Apr 20 18:42:33 CDT 2019,Sat Apr 20 20:05:49 CDT 2019
755331,hge,Sat Apr 20 20:46:04 CDT 2019,Sat Apr 20 20:46:04 CDT 2019
755332,hge,Sat Apr 20 20:48:24 CDT 2019,Sat Apr 20 20:48:25 CDT 2019
755334,hge,Sat Apr 20 20:49:01 CDT 2019,Sat Apr 20 20:49:01 CDT 2019
755335,hge,Sat Apr 20 20:52:51 CDT 2019,Sat Apr 20 20:52:51 CDT 2019
754313,dsundara,Thu Apr 18 10:30:12 CDT 2019,Fri Apr 19 06:22:37 CDT 2019
755338,hge,Sat Apr 20 21:07:23 CDT 2019,Sat Apr 20 21:07:23 CDT 2019
755339,hge,Sat Apr 20 21:09:22 CDT 2019,Sat Apr 20 21:09:38 CDT 2019
755340,hge,Sat Apr 20 21:12:09 CDT 2019,Sat Apr 20 21:12:09 CDT 2019
755341,hge,Sat Apr 20 21:16:17 CDT 2019,Sat Apr 20 21:16:18 CDT 2019
755342,hge,Sat Apr 20 21:24:56 CDT 2019,Sat Apr 20 21:24:57 CDT 2019
755343,hge,Sat Apr 20 21:25:40 CDT 2019,Sat Apr 20 21:25:40 CDT 2019
755344,akitazum,Sat Apr 20 21:39:09 CDT 2019,Sat Apr 20 21:39:09 CDT 2019
755345,akitazum,Sat Apr 20 21:39:09 CDT 2019,Sat Apr 20 21:39:11 CDT 2019
755346,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755347,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755348,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755349,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
754326,dsundara,Thu Apr 18 10:44:12 CDT 2019,Sat Apr 20 06:28:11 CDT 2019
755351,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755352,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755353,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755354,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755355,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755356,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755357,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755358,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755359,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755360,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755361,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755362,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755363,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755364,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755365,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
755366,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:13 CDT 2019
755313,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019
754344,prkumar,Thu Apr 18 11:05:31 CDT 2019,Fri Apr 19 09:32:09 CDT 2019
755369,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:40:19 CDT 2019
755370,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:40:19 CDT 2019
754347,prkumar,Thu Apr 18 11:06:58 CDT 2019,Sat Apr 20 13:03:05 CDT 2019
754348,prkumar,Thu Apr 18 11:07:10 CDT 2019,Sat Apr 20 19:02:07 CDT 2019
754290,sabaty,Thu Apr 18 09:59:46 CDT 2019,Thu Apr 18 09:59:47 CDT 2019
755374,akitazum,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 21:56:59 CDT 2019
755375,akitazum,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 22:07:47 CDT 2019
754352,prkumar,Thu Apr 18 11:09:15 CDT 2019,Sat Apr 20 19:34:09 CDT 2019
755377,akitazum,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 22:11:46 CDT 2019
755378,akitazum,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 22:14:13 CDT 2019
755379,akitazum,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 22:15:09 CDT 2019
755380,akitazum,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 22:15:10 CDT 2019
755381,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:16:06 CDT 2019
755382,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:19:17 CDT 2019
755383,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:19:17 CDT 2019
755384,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:19:18 CDT 2019
755385,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:21:05 CDT 2019
755386,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:21:05 CDT 2019
755387,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:26:51 CDT 2019
755388,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:26:54 CDT 2019
755389,hge,Sat Apr 20 21:55:40 CDT 2019,Sat Apr 20 21:55:46 CDT 2019
755390,mpanasci,Sat Apr 20 22:05:30 CDT 2019,Sat Apr 20 22:07:46 CDT 2019
755391,hge,Sat Apr 20 22:24:32 CDT 2019,Sat Apr 20 22:26:46 CDT 2019
755392,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:34:03 CDT 2019
755393,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:34:53 CDT 2019
755394,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:34:54 CDT 2019
755395,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:39:36 CDT 2019
755396,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:42:06 CDT 2019
755397,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:42:08 CDT 2019
755398,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:46:31 CDT 2019
755399,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:46:32 CDT 2019
755400,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:50:07 CDT 2019
755401,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 22:58:43 CDT 2019
755402,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 22:58:44 CDT 2019
755403,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:06:16 CDT 2019
755404,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:10:01 CDT 2019
755405,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:10:02 CDT 2019
755406,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:12:19 CDT 2019
755407,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:18:58 CDT 2019
755408,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:18:58 CDT 2019
755409,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:20:22 CDT 2019
755410,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:20:46 CDT 2019
755411,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:21:04 CDT 2019
755412,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:21:24 CDT 2019
755413,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:23:41 CDT 2019
755414,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:27:08 CDT 2019
755415,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:27:57 CDT 2019
755416,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:30:46 CDT 2019
755417,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:40:03 CDT 2019
755418,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:43:46 CDT 2019
755419,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:43:46 CDT 2019
755420,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:49:22 CDT 2019
755421,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:51:16 CDT 2019
755422,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:51:21 CDT 2019
755423,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:51:21 CDT 2019
755424,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:51:22 CDT 2019
755425,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:51:22 CDT 2019
755426,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:51:22 CDT 2019
755427,akitazum,Sat Apr 20 22:34:07 CDT 2019,Sat Apr 20 23:55:43 CDT 2019
755428,akitazum,Sat Apr 20 22:34:07 CDT 2019,Sat Apr 20 23:58:13 CDT 2019
755429,akitazum,Sat Apr 20 22:34:07 CDT 2019,Sat Apr 20 23:58:14 CDT 2019
754408,pnourian,Thu Apr 18 12:22:24 CDT 2019,Fri Apr 19 08:54:32 CDT 2019
754410,pnourian,Thu Apr 18 12:23:43 CDT 2019,Fri Apr 19 10:42:18 CDT 2019
754416,tivincen,Thu Apr 18 13:12:31 CDT 2019,Thu Apr 18 15:27:42 CDT 2019
754418,tivincen,Thu Apr 18 13:14:04 CDT 2019,Fri Apr 19 04:00:00 CDT 2019
754419,tivincen,Thu Apr 18 13:14:24 CDT 2019,Fri Apr 19 06:45:00 CDT 2019
754420,tivincen,Thu Apr 18 13:14:44 CDT 2019,Fri Apr 19 07:00:32 CDT 2019
754421,hge,Thu Apr 18 13:14:51 CDT 2019,Fri Apr 19 00:50:35 CDT 2019
754422,hge,Thu Apr 18 13:15:56 CDT 2019,Fri Apr 19 03:59:59 CDT 2019
754423,rosutton,Thu Apr 18 13:16:18 CDT 2019,Thu Apr 18 20:32:07 CDT 2019
754424,tivincen,Thu Apr 18 13:17:52 CDT 2019,Fri Apr 19 08:45:23 CDT 2019
755464,hge,Sat Apr 20 23:44:36 CDT 2019,Sat Apr 20 23:48:15 CDT 2019
755337,akitazum,Sat Apr 20 21:06:21 CDT 2019,Sat Apr 20 21:06:22 CDT 2019
754316,dsundara,Thu Apr 18 10:30:55 CDT 2019,Fri Apr 19 21:02:37 CDT 2019
754317,dsundara,Thu Apr 18 10:31:34 CDT 2019,Fri Apr 19 21:18:52 CDT 2019
754318,dsundara,Thu Apr 18 10:31:50 CDT 2019,Fri Apr 19 22:28:34 CDT 2019
754319,dsundara,Thu Apr 18 10:32:04 CDT 2019,Sat Apr 20 02:42:44 CDT 2019
754899,uozuguze,Fri Apr 19 13:18:04 CDT 2019,Fri Apr 19 17:35:29 CDT 2019
754559,jieyao,Thu Apr 18 18:15:08 CDT 2019,Sat Apr 20 06:44:48 CDT 2019
754562,che80809,Thu Apr 18 18:26:35 CDT 2019,Sat Apr 20 04:37:17 CDT 2019
754563,pmangat,Thu Apr 18 18:33:07 CDT 2019,Fri Apr 19 01:11:05 CDT 2019
755350,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019
754568,mridley,Thu Apr 18 21:10:17 CDT 2019,Thu Apr 18 21:15:16 CDT 2019
754327,dsundara,Thu Apr 18 10:44:26 CDT 2019,Sat Apr 20 08:19:04 CDT 2019
754619,hge,Thu Apr 18 22:08:14 CDT 2019,Sat Apr 20 02:42:44 CDT 2019
754625,hge,Thu Apr 18 23:27:38 CDT 2019,Fri Apr 19 12:02:57 CDT 2019
754647,jsarka,Fri Apr 19 05:23:49 CDT 2019,Fri Apr 19 05:23:49 CDT 2019
755367,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:13 CDT 2019
755368,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:13 CDT 2019
754346,prkumar,Thu Apr 18 11:06:18 CDT 2019,Sat Apr 20 20:32:11 CDT 2019